,Date,Month,Day,Interval,DAP DEMAND,RTD DEMAND,RTX DEMAND,Temp,Weather,Wind,Humidity
752,01/06/2020,Jun,Mon,9,8721.4,8599.3,8716.8,30,Partly sunny,2,62
753,01/06/2020,Jun,Mon,10,9260.5,9263.7,9215.2,30,Partly sunny,2,62
754,01/06/2020,Jun,Mon,11,9572.4,9540.6,9591.7,34,Partly sunny,4,51
755,01/06/2020,Jun,Mon,12,9503,9557.7,9550.7,34,Partly sunny,4,51
756,01/06/2020,Jun,Mon,13,9794.1,9787.8,9699.6,34,Partly sunny,4,51
757,01/06/2020,Jun,Mon,14,10171.9,10054.3,10032.5,33,Partly sunny,2,57
758,01/06/2020,Jun,Mon,15,10107.5,10031.7,9955.7,33,Partly sunny,2,57
759,01/06/2020,Jun,Mon,16,9589.3,9832.2,9563.2,33,Partly sunny,2,57
760,01/06/2020,Jun,Mon,17,9052.4,9044.4,8781.6,33,Sprinkles Partly sunny,2,58
761,01/06/2020,Jun,Mon,18,8672.3,8492.9,8151,33,Sprinkles Partly sunny,2,58
762,01/06/2020,Jun,Mon,19,8976.9,8624.4,8575,33,Sprinkles Partly sunny,2,58
763,01/06/2020,Jun,Mon,20,9053.4,8459,8811.6,28,Passing clouds,2,83
764,01/06/2020,Jun,Mon,21,8927.1,8927,9124.8,28,Passing clouds,2,83
765,01/06/2020,Jun,Mon,22,8921.4,9116.4,9232,28,Passing clouds,2,83
766,01/06/2020,Jun,Mon,23,8712.9,9148.4,9113.1,27,Passing clouds,0,83
767,01/06/2020,Jun,Mon,24,8600,9005.5,8970,27,Passing clouds,0,83
768,02/06/2020,Jun,Tue,1,8772.4,8774.2,8757.7,27,Passing clouds,0,83
769,02/06/2020,Jun,Tue,2,8460.2,8461.4,8490,26,Passing clouds,0,90
770,02/06/2020,Jun,Tue,3,8154.5,8191.4,8166.9,26,Passing clouds,0,90
771,02/06/2020,Jun,Tue,4,7906.2,7917.4,7880.2,26,Passing clouds,0,90
772,02/06/2020,Jun,Tue,5,7769.5,7772.3,7729.2,25,Passing clouds,0,90
773,02/06/2020,Jun,Tue,6,7551.3,7607,7515.3,25,Passing clouds,0,90
774,02/06/2020,Jun,Tue,7,7562.4,7508.9,7500.8,25,Passing clouds,0,90
775,02/06/2020,Jun,Tue,8,8238.8,8220.4,8350.1,30,Scattered clouds,2,74
776,02/06/2020,Jun,Tue,9,9060.5,9010.6,9037.6,30,Scattered clouds,2,74
777,02/06/2020,Jun,Tue,10,9599.4,9595.9,9547.6,30,Scattered clouds,2,74
778,02/06/2020,Jun,Tue,11,9978.2,9942.9,9845.3,34,Scattered clouds,2,52
779,02/06/2020,Jun,Tue,12,9893.2,9816.5,9784.3,34,Scattered clouds,2,52
780,02/06/2020,Jun,Tue,13,9897,9908.4,9951.6,34,Scattered clouds,2,52
781,02/06/2020,Jun,Tue,14,10225.7,10239.9,10338.7,35,Partly sunny,6,53
782,02/06/2020,Jun,Tue,15,10144.1,10218.9,10162.9,35,Partly sunny,6,53
783,02/06/2020,Jun,Tue,16,9743.6,9767.2,9675.4,35,Partly sunny,6,53
784,02/06/2020,Jun,Tue,17,8901.1,8868.6,8782.2,30,Partly sunny,4,67
785,02/06/2020,Jun,Tue,18,8282.5,8334.2,8221.8,30,Partly sunny,4,67
786,02/06/2020,Jun,Tue,19,8684.1,8671.4,8646.8,30,Partly sunny,4,67
787,02/06/2020,Jun,Tue,20,8978.8,8908.8,8941.9,27,Passing clouds,2,88
788,02/06/2020,Jun,Tue,21,9236.5,9231.7,9259,27,Passing clouds,2,88
789,02/06/2020,Jun,Tue,22,9300.6,9301.2,9363.2,27,Passing clouds,2,88
790,02/06/2020,Jun,Tue,23,9203.2,9094,9061.2,27,Passing clouds,2,83
791,02/06/2020,Jun,Tue,24,9067,8765,8697.9,27,Passing clouds,2,83
792,03/06/2020,Jun,Wed,1,8474.3,8533.7,8545.4,27,Passing clouds,2,83
793,03/06/2020,Jun,Wed,2,7931,8411.1,8427.7,26,Passing clouds,0,89
794,03/06/2020,Jun,Wed,3,7755.4,8252.5,8306.6,26,Passing clouds,0,89
795,03/06/2020,Jun,Wed,4,7574.2,8026.8,8034.7,26,Passing clouds,0,89
796,03/06/2020,Jun,Wed,5,7912.5,7922.6,7887.9,26,Passing clouds,0,91
797,03/06/2020,Jun,Wed,6,7689.6,7679.3,7653.5,26,Passing clouds,0,91
798,03/06/2020,Jun,Wed,7,7670.6,7637.3,7667.5,26,Passing clouds,0,91
799,03/06/2020,Jun,Wed,8,8435.3,8460.6,8427,30,Scattered clouds,2,71
800,03/06/2020,Jun,Wed,9,9187.3,9174.1,9118.4,30,Scattered clouds,2,71
801,03/06/2020,Jun,Wed,10,9721.1,9666,9596.2,30,Scattered clouds,2,71
802,03/06/2020,Jun,Wed,11,10066.8,9931,9848.5,32,Overcast,2,63
803,03/06/2020,Jun,Wed,12,9995.5,9804.2,9742.7,32,Overcast,2,63
804,03/06/2020,Jun,Wed,13,9918.6,9909.1,9957.6,32,Overcast,2,63
805,03/06/2020,Jun,Wed,14,10275.9,10270.9,10353.5,34,Partly sunny,2,56
806,03/06/2020,Jun,Wed,15,10100.6,10187.6,10237.7,34,Partly sunny,2,56
807,03/06/2020,Jun,Wed,16,9532.2,9830.7,9694.3,34,Partly sunny,2,56
808,03/06/2020,Jun,Wed,17,8945.2,8943.1,9018.5,34,Scattered clouds,4,59
809,03/06/2020,Jun,Wed,18,8359.2,8809.1,8358.1,34,Scattered clouds,4,59
810,03/06/2020,Jun,Wed,19,8755.8,8855.8,8914.6,34,Scattered clouds,4,59
811,03/06/2020,Jun,Wed,20,9005.9,9256.7,9147.8,31,Thunderstorms Passing clouds,2,72
812,03/06/2020,Jun,Wed,21,9336.5,9311.3,9453.8,31,Thunderstorms Passing clouds,2,72
813,03/06/2020,Jun,Wed,22,9364.6,9456.9,9537.2,31,Thunderstorms Passing clouds,2,72
814,03/06/2020,Jun,Wed,23,9293.6,9271.4,9353.6,31,Thunderstorms Passing clouds,2,72
815,03/06/2020,Jun,Wed,24,9144.3,8963.5,8957.9,31,Thunderstorms Passing clouds,2,72
816,04/06/2020,Jun,Thu,1,8695,8699.1,8813,31,Thunderstorms Passing clouds,2,72
817,04/06/2020,Jun,Thu,2,8561.8,8487.1,8514.7,28,Haze,2,82
818,04/06/2020,Jun,Thu,3,8396.7,8370.9,8353.2,28,Haze,2,82
819,04/06/2020,Jun,Thu,4,8105.4,8086.3,8110.7,28,Haze,2,82
820,04/06/2020,Jun,Thu,5,7956.1,7957.3,7968.2,27,Haze,2,85
821,04/06/2020,Jun,Thu,6,7700.6,7706.6,7724,27,Haze,2,85
822,04/06/2020,Jun,Thu,7,7871.3,7877.9,7925.9,27,Haze,2,85
823,04/06/2020,Jun,Thu,8,8705.5,8664.5,8560,31,Haze,2,75
824,04/06/2020,Jun,Thu,9,9339.5,9292.4,9180.3,31,Haze,2,75
825,04/06/2020,Jun,Thu,10,9803.6,9615.6,9444.3,31,Haze,2,75
826,04/06/2020,Jun,Thu,11,10054.7,9821.2,9775.3,32,Overcast,4,64
827,04/06/2020,Jun,Thu,12,9942.3,9760.5,9680.9,32,Overcast,4,64
828,04/06/2020,Jun,Thu,13,9920.5,9930,9947.7,32,Overcast,4,64
829,04/06/2020,Jun,Thu,14,10220.2,10294.7,10339.5,35,Scattered clouds,4,53
830,04/06/2020,Jun,Thu,15,10099.8,10194.4,10314.2,35,Scattered clouds,4,53
831,04/06/2020,Jun,Thu,16,9632.2,9838.7,9946.8,35,Scattered clouds,4,53
832,04/06/2020,Jun,Thu,17,9228.8,9322.5,9147.5,35,Scattered clouds,4,53
833,04/06/2020,Jun,Thu,18,8900.8,8447.5,8508.6,35,Scattered clouds,4,53
834,04/06/2020,Jun,Thu,19,9470.3,8953.7,8871.9,35,Scattered clouds,4,53
835,04/06/2020,Jun,Thu,20,9674.5,9058.3,9176.3,31,Thunderstorms Overcast,2,72
836,04/06/2020,Jun,Thu,21,9518,9467.4,9479.5,31,Thunderstorms Overcast,2,72
837,04/06/2020,Jun,Thu,22,9536.1,9579.9,9614.5,31,Thunderstorms Overcast,2,72
838,04/06/2020,Jun,Thu,23,9449.2,9295.8,9341,29,Thunderstorms Passing clouds,2,81
839,04/06/2020,Jun,Thu,24,9265.4,9019.5,9018.2,29,Thunderstorms Passing clouds,2,81
840,05/06/2020,Jun,Fri,1,8788.3,8778.7,8758.1,29,Thunderstorms Passing clouds,2,81
841,05/06/2020,Jun,Fri,2,8647,8674.9,8671.4,28,Haze,2,83
842,05/06/2020,Jun,Fri,3,8529.1,8540.1,8566.5,28,Haze,2,83
843,05/06/2020,Jun,Fri,4,8267.9,8299.5,8339.6,28,Haze,2,83
844,05/06/2020,Jun,Fri,5,8117.8,8143.3,8157.3,27,Passing clouds,0,87
845,05/06/2020,Jun,Fri,6,7862.7,7918.8,7934.8,27,Passing clouds,0,87
846,05/06/2020,Jun,Fri,7,7770.8,7898,7931,27,Passing clouds,0,87
847,05/06/2020,Jun,Fri,8,8571.8,8601.6,8531.5,30,Haze,2,71
848,05/06/2020,Jun,Fri,9,9155,9174.1,9077.9,30,Haze,2,71
849,05/06/2020,Jun,Fri,10,9472.4,9471.7,9527.1,30,Haze,2,71
850,05/06/2020,Jun,Fri,11,9768.4,9813.3,9866.1,33,Partly sunny,2,59
851,05/06/2020,Jun,Fri,12,9665.1,9760.2,9779.5,33,Partly sunny,2,59
852,05/06/2020,Jun,Fri,13,10029.1,10014.2,10019.2,33,Partly sunny,2,59
853,05/06/2020,Jun,Fri,14,10400,10445.8,10332.2,34,Partly sunny,2,55
854,05/06/2020,Jun,Fri,15,10366,10218.9,10269,34,Partly sunny,2,55
855,05/06/2020,Jun,Fri,16,9995.5,9863.6,9888.2,34,Partly sunny,2,55
856,05/06/2020,Jun,Fri,17,9057.7,9056.7,9109.5,34,Scattered clouds,2,54
857,05/06/2020,Jun,Fri,18,8427.9,8422.2,8461.5,34,Scattered clouds,2,54
858,05/06/2020,Jun,Fri,19,8842.2,8887.7,8956.8,34,Scattered clouds,2,54
859,05/06/2020,Jun,Fri,20,9131,9199.8,9300.9,32,Haze,0,61
860,05/06/2020,Jun,Fri,21,9560.7,9559.1,9595.7,32,Haze,0,61
861,05/06/2020,Jun,Fri,22,9669.3,9697,9766.2,32,Haze,0,61
862,05/06/2020,Jun,Fri,23,9600.2,9477.1,9461.1,30,Haze,0,73
863,05/06/2020,Jun,Fri,24,9400.2,9022,9151.6,30,Haze,0,73
864,06/06/2020,Jun,Sat,1,8970.2,8951.3,8992.7,30,Haze,0,73
865,06/06/2020,Jun,Sat,2,8793.7,8875.1,8808.6,28,Haze,0,80
866,06/06/2020,Jun,Sat,3,8635.9,8690.7,8673.3,28,Haze,0,80
867,06/06/2020,Jun,Sat,4,8358.3,8434.9,8395.4,28,Haze,0,80
868,06/06/2020,Jun,Sat,5,8202.7,8200.4,8142.7,26,Haze,0,85
869,06/06/2020,Jun,Sat,6,7880,7828.2,7774.5,26,Haze,0,85
870,06/06/2020,Jun,Sat,7,7715.6,7665.9,7648.1,26,Haze,0,85
871,06/06/2020,Jun,Sat,8,8028.8,8146.9,8004.8,31,Haze,0,65
872,06/06/2020,Jun,Sat,9,8551.7,8555.1,8479.7,31,Haze,0,65
873,06/06/2020,Jun,Sat,10,9007.1,8932.6,8881.5,31,Haze,0,65
874,06/06/2020,Jun,Sat,11,9306.1,9179.8,9172.3,35,Haze,2,47
875,06/06/2020,Jun,Sat,12,9288.5,9126.4,9122.9,35,Haze,2,47
876,06/06/2020,Jun,Sat,13,9263.7,9286.9,9346.5,35,Haze,2,47
877,06/06/2020,Jun,Sat,14,9540.7,9627.2,9654.6,35,Partly sunny,2,48
878,06/06/2020,Jun,Sat,15,9376.2,9621,9623.7,35,Partly sunny,2,48
879,06/06/2020,Jun,Sat,16,8945.5,9279.8,9300.1,35,Partly sunny,2,48
880,06/06/2020,Jun,Sat,17,8691.6,8755.8,8647.9,35,Scattered clouds,2,47
881,06/06/2020,Jun,Sat,18,8186.3,8192.9,8198.4,35,Scattered clouds,2,47
882,06/06/2020,Jun,Sat,19,8864.6,8852.5,8720.7,35,Scattered clouds,2,47
883,06/06/2020,Jun,Sat,20,9059.5,8905.7,8975.4,31,Thunderstorms Overcast,0,62
884,06/06/2020,Jun,Sat,21,9277.3,9274.5,9286.1,31,Thunderstorms Overcast,0,62
885,06/06/2020,Jun,Sat,22,9310.2,9309.8,9528.7,31,Thunderstorms Overcast,0,62
886,06/06/2020,Jun,Sat,23,9229,9435.2,9313.4,29,Haze,0,75
887,06/06/2020,Jun,Sat,24,9107.2,9154.4,9166.4,29,Haze,0,75
888,07/06/2020,Jun,Sun,1,9143.6,9159.9,9169.8,29,Haze,0,75
889,07/06/2020,Jun,Sun,2,8855.5,8814.3,8826.7,28,Haze,0,79
890,07/06/2020,Jun,Sun,3,8494.9,8530.8,8569.2,28,Haze,0,79
891,07/06/2020,Jun,Sun,4,8185.8,8248.8,8210.4,28,Haze,0,79
892,07/06/2020,Jun,Sun,5,7961.8,7931.6,7898.4,27,Passing clouds,0,83
893,07/06/2020,Jun,Sun,6,7512.7,7466.6,7513.9,27,Passing clouds,0,83
894,07/06/2020,Jun,Sun,7,7505.5,7499.2,7460.1,27,Passing clouds,0,83
895,07/06/2020,Jun,Sun,8,7862.2,7806.5,7783.1,30,Haze,0,71
896,07/06/2020,Jun,Sun,9,8170.3,8173.5,8061.1,30,Haze,0,71
897,07/06/2020,Jun,Sun,10,8528.2,8475.7,8463.5,30,Haze,0,71
898,07/06/2020,Jun,Sun,11,8837,8813.9,8743.8,33,Partly sunny,2,59
899,07/06/2020,Jun,Sun,12,8884.3,8771.4,8864.8,33,Partly sunny,2,59
900,07/06/2020,Jun,Sun,13,9055.7,9047.6,9082.8,33,Partly sunny,2,59
901,07/06/2020,Jun,Sun,14,9358.6,9387.6,9325,35,Partly sunny,2,49
902,07/06/2020,Jun,Sun,15,9362,9336,9334.1,35,Partly sunny,2,49
903,07/06/2020,Jun,Sun,16,9216.8,9085.8,9052.3,35,Partly sunny,2,49
904,07/06/2020,Jun,Sun,17,8649.8,8765.2,8554.5,34,Overcast,6,57
905,07/06/2020,Jun,Sun,18,8523.1,8473.9,8132.2,34,Overcast,6,57
906,07/06/2020,Jun,Sun,19,9168.1,8710.6,8720.3,34,Overcast,6,57
907,07/06/2020,Jun,Sun,20,9440,8949.4,8932.7,26,Passing clouds,6,82
908,07/06/2020,Jun,Sun,21,9112.3,9154.9,9279.5,26,Passing clouds,6,82
909,07/06/2020,Jun,Sun,22,9162.2,9349.4,9361.5,26,Passing clouds,6,82
910,07/06/2020,Jun,Sun,23,8912.7,9104.1,9159.6,26,Passing clouds,0,89
911,07/06/2020,Jun,Sun,24,8604.1,8824.1,8825.2,26,Passing clouds,0,89
912,08/06/2020,Jun,Mon,1,8471.1,8494.8,8512.1,26,Passing clouds,0,89
913,08/06/2020,Jun,Mon,2,8162.6,8205.3,8264.9,26,Passing clouds,2,89
914,08/06/2020,Jun,Mon,3,7879,7964.4,8042.6,26,Passing clouds,2,89
915,08/06/2020,Jun,Mon,4,7619.7,7777.5,7771.4,26,Passing clouds,2,89
916,08/06/2020,Jun,Mon,5,7594.1,7620.9,7622.9,26,Passing clouds,2,89
917,08/06/2020,Jun,Mon,6,7399.4,7419.2,7505.6,26,Passing clouds,2,89
918,08/06/2020,Jun,Mon,7,7399.1,7626.8,7603.5,26,Passing clouds,2,89
919,08/06/2020,Jun,Mon,8,7977.7,8350.5,8351.3,28,Scattered clouds,2,78
920,08/06/2020,Jun,Mon,9,9105.6,9140.9,9090.7,28,Scattered clouds,2,78
921,08/06/2020,Jun,Mon,10,9649.4,9614.4,9575.5,28,Scattered clouds,2,78
922,08/06/2020,Jun,Mon,11,10047.8,10010.2,9865.4,32,Partly sunny,2,62
923,08/06/2020,Jun,Mon,12,10012.7,9768,9886.5,32,Partly sunny,2,62
924,08/06/2020,Jun,Mon,13,9973.6,10020.5,10029.8,32,Partly sunny,2,62
925,08/06/2020,Jun,Mon,14,10324.3,10362,10423,34,Partly sunny,2,55
926,08/06/2020,Jun,Mon,15,10242.1,10309.2,10357.2,34,Partly sunny,2,55
927,08/06/2020,Jun,Mon,16,9854.7,9948.9,9994.4,34,Partly sunny,2,55
928,08/06/2020,Jun,Mon,17,9216.3,9218.9,9193,33,Scattered clouds,2,52
929,08/06/2020,Jun,Mon,18,8563,8588.2,8453.7,33,Scattered clouds,2,52
930,08/06/2020,Jun,Mon,19,8975.6,8927.6,8849.4,33,Scattered clouds,2,52
931,08/06/2020,Jun,Mon,20,9244.3,9152.4,9136.2,31,Passing clouds,2,61
932,08/06/2020,Jun,Mon,21,9448.2,9449.3,9398.9,31,Passing clouds,2,61
933,08/06/2020,Jun,Mon,22,9345.6,9509,9487.2,31,Passing clouds,2,61
934,08/06/2020,Jun,Mon,23,9257.6,9397.4,9398.7,29,Haze,2,72
935,08/06/2020,Jun,Mon,24,9083.2,9207.8,9219.8,29,Haze,2,72
936,09/06/2020,Jun,Tue,1,8980.3,8982.6,9022.7,29,Haze,2,72
937,09/06/2020,Jun,Tue,2,8665.5,8722.6,8674.3,28,Haze,2,76
938,09/06/2020,Jun,Tue,3,8341,8425.5,8302.3,28,Haze,2,76
939,09/06/2020,Jun,Tue,4,8072.4,8105.8,8116.5,28,Haze,2,76
940,09/06/2020,Jun,Tue,5,7966.4,7955.3,7923.6,26,Haze,0,84
941,09/06/2020,Jun,Tue,6,7747.3,7728.2,7708.6,26,Haze,0,84
942,09/06/2020,Jun,Tue,7,7726.4,7699.2,7708.4,26,Haze,0,84
943,09/06/2020,Jun,Tue,8,8372.6,8439.5,8390.2,29,Scattered clouds,4,74
944,09/06/2020,Jun,Tue,9,9138.9,9097.1,9114.9,29,Scattered clouds,4,74
945,09/06/2020,Jun,Tue,10,9552.1,9590.4,9631.9,29,Scattered clouds,4,74
946,09/06/2020,Jun,Tue,11,9841.6,9901.4,9946.7,33,Partly sunny,2,51
947,09/06/2020,Jun,Tue,12,9811.1,9912.4,9898.7,33,Partly sunny,2,51
948,09/06/2020,Jun,Tue,13,10096.4,10093.1,10045.8,33,Partly sunny,2,51
949,09/06/2020,Jun,Tue,14,10424.2,10410.8,10470.3,33,Partly sunny,4,58
950,09/06/2020,Jun,Tue,15,10362.2,10402.2,10322.8,33,Partly sunny,4,58
951,09/06/2020,Jun,Tue,16,9983.2,9981.4,9850.2,33,Partly sunny,4,58
952,09/06/2020,Jun,Tue,17,8986.1,8941.2,8894,27,Thundershowers Partly sunny,2,87
953,09/06/2020,Jun,Tue,18,8315.4,8276.9,8302.3,27,Thundershowers Partly sunny,2,87
954,09/06/2020,Jun,Tue,19,8719.5,8722.4,8750.6,27,Thundershowers Partly sunny,2,87
955,09/06/2020,Jun,Tue,20,9002.6,9054,9050.6,27,Passing clouds,2,88
956,09/06/2020,Jun,Tue,21,9346,9331.8,9377.4,27,Passing clouds,2,88
957,09/06/2020,Jun,Tue,22,9457.2,9390.6,9493.1,27,Passing clouds,2,88
958,09/06/2020,Jun,Tue,23,9339.3,9347.4,9357.1,27,Haze,0,91
959,09/06/2020,Jun,Tue,24,9143.6,9147.4,9187.6,27,Haze,0,91
960,10/06/2020,Jun,Wed,1,8930.9,8965.1,9013,27,Haze,0,91
961,10/06/2020,Jun,Wed,2,8657.4,8649.4,8653.5,26,Haze,0,94
962,10/06/2020,Jun,Wed,3,8377.1,8351.9,8339.1,26,Haze,0,94
963,10/06/2020,Jun,Wed,4,8106.7,8120.1,8072.2,26,Haze,0,94
964,10/06/2020,Jun,Wed,5,7965.7,7988.7,7902.3,25,Passing clouds,0,94
965,10/06/2020,Jun,Wed,6,7750.4,7705.6,7688.3,25,Passing clouds,0,94
966,10/06/2020,Jun,Wed,7,7762,7710,7706.3,25,Passing clouds,0,94
967,10/06/2020,Jun,Wed,8,8490.1,8420.5,8283.7,29,Scattered clouds,2,77
968,10/06/2020,Jun,Wed,9,9101.4,9158.6,9078,29,Scattered clouds,2,77
969,10/06/2020,Jun,Wed,10,9604.5,9649.6,9570.7,29,Scattered clouds,2,77
970,10/06/2020,Jun,Wed,11,9908.2,9892.2,9814.5,30,Sprinkles Overcast,4,68
971,10/06/2020,Jun,Wed,12,9897.8,9729.5,9622.7,30,Sprinkles Overcast,4,68
972,10/06/2020,Jun,Wed,13,9867.9,9882.5,9591.9,30,Sprinkles Overcast,4,68
973,10/06/2020,Jun,Wed,14,10249.9,10054.9,9740.4,28,Overcast,2,82
974,10/06/2020,Jun,Wed,15,10134.9,9679.1,9535.5,28,Overcast,2,82
975,10/06/2020,Jun,Wed,16,9599.4,9051.3,9169.7,28,Overcast,2,82
976,10/06/2020,Jun,Wed,17,8426.2,8470.3,8585.5,29,Overcast,2,77
977,10/06/2020,Jun,Wed,18,7814.8,8236.2,8177.6,29,Overcast,2,77
978,10/06/2020,Jun,Wed,19,8187.9,8730.7,8580,29,Overcast,2,77
979,10/06/2020,Jun,Wed,20,8455.1,8677.8,8772.8,28,Passing clouds,2,80
980,10/06/2020,Jun,Wed,21,8782.1,8703.2,8995.8,28,Passing clouds,2,80
981,10/06/2020,Jun,Wed,22,8655,8956.2,9092.5,28,Passing clouds,2,80
982,10/06/2020,Jun,Wed,23,8504.8,9025.1,9005.1,27,Passing clouds,0,90
983,10/06/2020,Jun,Wed,24,8321.3,8811.9,8821.2,27,Passing clouds,0,90
984,11/06/2020,Jun,Thu,1,8653.1,8656.3,8654.4,27,Passing clouds,0,90
985,11/06/2020,Jun,Thu,2,8411.6,8422.1,8311.5,27,Sprinkles Overcast,4,89
986,11/06/2020,Jun,Thu,3,8125.6,8074.6,8001,27,Sprinkles Overcast,4,89
987,11/06/2020,Jun,Thu,4,7871.5,7829.4,7781.1,27,Sprinkles Overcast,4,89
988,11/06/2020,Jun,Thu,5,7647.6,7599.1,7612.8,26,Rain Overcast,2,92
989,11/06/2020,Jun,Thu,6,7434.7,7451,7435.6,26,Rain Overcast,2,92
990,11/06/2020,Jun,Thu,7,7437,7473.5,7380.8,26,Rain Overcast,2,92
991,11/06/2020,Jun,Thu,8,8005.2,8031.8,7772.6,26,Light rain Overcast,2,95
992,11/06/2020,Jun,Thu,9,8481.6,8500,8402.8,26,Light rain Overcast,2,95
993,11/06/2020,Jun,Thu,10,8840.2,8956.3,8865.7,26,Light rain Overcast,2,95
994,11/06/2020,Jun,Thu,11,9107.3,9129.6,9142.2,29,Overcast,4,76
995,11/06/2020,Jun,Thu,12,8899.8,9157.9,9094.8,29,Overcast,4,76
996,11/06/2020,Jun,Thu,13,9211.3,9276.8,9283,29,Overcast,4,76
997,11/06/2020,Jun,Thu,14,9403.2,9642.6,9626.6,33,Partly sunny,4,58
998,11/06/2020,Jun,Thu,15,9177.6,9566.6,9527,33,Partly sunny,4,58
999,11/06/2020,Jun,Thu,16,8791.4,9237.9,9118.4,33,Partly sunny,4,58
1000,11/06/2020,Jun,Thu,17,8500.3,8489.8,8428.2,28,Thundershowers Overcast,4,81
1001,11/06/2020,Jun,Thu,18,7931.2,7965.9,7989,28,Thundershowers Overcast,4,81
1002,11/06/2020,Jun,Thu,19,8297.6,8485.7,8154.6,28,Thundershowers Overcast,4,81
1003,11/06/2020,Jun,Thu,20,8515.6,8466.4,8263.9,28,Thundershowers Overcast,4,81
1004,11/06/2020,Jun,Thu,21,8505,8508.6,8322.2,26,Light rain Overcast,2,93
1005,11/06/2020,Jun,Thu,22,8545.9,8410.5,8293.2,26,Light rain Overcast,2,91
1006,11/06/2020,Jun,Thu,23,8437.1,8221.3,8205.1,26,Overcast,0,92
1007,11/06/2020,Jun,Thu,24,8316.5,8145.6,8053.3,26,Overcast,0,92
1008,12/06/2020,Jun,Fri,1,7983.9,7993.7,7922.3,0,0,0,0
1009,12/06/2020,Jun,Fri,2,7645.6,7624.4,7772.1,26,Overcast,2,93
1010,12/06/2020,Jun,Fri,3,7412.6,7492.1,7557.8,26,Overcast,4,93
1011,12/06/2020,Jun,Fri,4,7211.8,7313,7328.6,26,Overcast,2,93
1012,12/06/2020,Jun,Fri,5,7313.2,7138.4,7158.9,25,Rain Overcast,2,94
1013,12/06/2020,Jun,Fri,6,7069.1,7044.2,6994.8,25,Rain Overcast,2,94
1014,12/06/2020,Jun,Fri,7,6984.2,7019.1,6740.8,25,Rain Overcast,2,94
1015,12/06/2020,Jun,Fri,8,7571.2,6970.4,6918.2,27,Overcast,2,85
1016,12/06/2020,Jun,Fri,9,7166,7208.8,7217.6,27,Overcast,2,85
1017,12/06/2020,Jun,Fri,10,7578.2,7686,7558.2,27,Overcast,2,85
1018,12/06/2020,Jun,Fri,11,7852,7872.2,7618.6,28,Overcast,2,79
1019,12/06/2020,Jun,Fri,12,7924,7823.3,7607.8,28,Overcast,2,79
1020,12/06/2020,Jun,Fri,13,7806.7,7864.7,7568.2,28,Overcast,2,79
1021,12/06/2020,Jun,Fri,14,8034.4,7812.2,7734.2,29,Overcast,4,73
1022,12/06/2020,Jun,Fri,15,8034.3,7640.5,7621.5,29,Overcast,4,73
1023,12/06/2020,Jun,Fri,16,7775.7,7485.9,7452.6,29,Overcast,4,73
1024,12/06/2020,Jun,Fri,17,7281.7,7281.7,7199,27,Sprinkles Overcast,2,83
1025,12/06/2020,Jun,Fri,18,7340.9,7335.2,7085,27,Sprinkles Overcast,2,83
1026,12/06/2020,Jun,Fri,19,7724.5,7504.7,7487.5,27,Sprinkles Overcast,2,83
1027,12/06/2020,Jun,Fri,20,7682.4,7515.5,7598.3,26,Passing clouds,0,85
1028,12/06/2020,Jun,Fri,21,7703.3,7730.8,7708.6,26,Passing clouds,0,85
1029,12/06/2020,Jun,Fri,22,7595.2,7587.8,7645.7,26,Passing clouds,0,85
1030,12/06/2020,Jun,Fri,23,7499.4,7502.2,7619.2,27,Haze,0,87
1031,12/06/2020,Jun,Fri,24,7335.9,7487.4,7521.8,26,Light rain Overcast,2,92
1032,13/06/2020,Jun,Sat,1,7415.3,7435.6,7404.9,26,Light rain Overcast,2,92
1033,13/06/2020,Jun,Sat,2,7095.5,7207.3,7166.1,26,Haze,0,88
1034,13/06/2020,Jun,Sat,3,6871.2,6982.4,6953.7,26,Haze,0,88
1035,13/06/2020,Jun,Sat,4,6731.4,6754,6780.3,26,Haze,0,88
1036,13/06/2020,Jun,Sat,5,6708.7,6707.4,6699.5,25,Passing clouds,0,89
1037,13/06/2020,Jun,Sat,6,6517.2,6598.4,6589.1,25,Passing clouds,0,89
1038,13/06/2020,Jun,Sat,7,6536.1,6635.9,6672.3,25,Passing clouds,0,89
1039,13/06/2020,Jun,Sat,8,6746.9,7323.4,7142,28,Partly sunny,4,78
1040,13/06/2020,Jun,Sat,9,7509.3,7428.8,7490.1,28,Partly sunny,4,78
1041,13/06/2020,Jun,Sat,10,7927.8,7894.7,7952.9,28,Partly sunny,4,78
1042,13/06/2020,Jun,Sat,11,8195.4,8211.5,8268.4,32,Scattered clouds,6,58
1043,13/06/2020,Jun,Sat,12,8177.8,8263,8254.1,32,Scattered clouds,6,58
1044,13/06/2020,Jun,Sat,13,8506.6,8507,8340,32,Scattered clouds,6,58
1045,13/06/2020,Jun,Sat,14,8797.4,8716.8,8588.4,34,Partly sunny,2,52
1046,13/06/2020,Jun,Sat,15,8773.9,8604,8506.7,34,Partly sunny,2,52
1047,13/06/2020,Jun,Sat,16,8461.9,8257.7,8236.9,34,Partly sunny,2,52
1048,13/06/2020,Jun,Sat,17,7661.5,7707.1,7802.1,32,Partly sunny,6,59
1049,13/06/2020,Jun,Sat,18,7240,7469.7,7586,32,Partly sunny,6,59
1050,13/06/2020,Jun,Sat,19,7732.7,8140.2,8008.8,32,Partly sunny,6,59
